elapsed_s,latency_ms,fase
1659.392,2.138,2
1659.392,2.300,2
1659.432,2.741,2
1659.432,2.935,2
1659.448,2.865,2
1659.448,3.131,2
1659.485,2.878,2
1659.485,3.075,2
1659.487,2.641,2
1659.487,2.868,2
1659.499,3.147,2
1659.499,3.374,2
1659.500,2.529,2
1659.500,2.691,2
1659.536,2.736,2
1659.537,2.991,2
1659.538,2.460,2
1659.538,2.598,2
1659.545,3.300,2
1659.545,3.374,2
1659.546,2.279,2
1659.546,2.478,2
1659.552,2.815,2
1659.552,3.066,2
1659.553,2.852,2
1659.554,3.079,2
1659.574,2.911,2
1659.575,3.171,2
1659.583,2.952,2
1659.583,3.178,2
1659.613,2.642,2
1659.613,2.899,2
1659.614,2.264,2
1659.614,2.448,2
1659.618,2.548,2
1659.619,2.613,2
1659.621,2.057,2
1659.621,2.202,2
1659.658,2.387,2
1659.658,2.761,2
1659.660,2.277,2
1659.660,2.426,2
1659.671,2.293,2
1659.671,2.478,2
1659.672,1.953,2
1659.672,2.047,2
1659.674,1.806,2
1659.674,1.914,2
1659.676,1.839,2
1659.676,1.954,2
1659.703,2.445,2
1659.703,2.665,2
1659.704,2.267,2
1659.705,2.486,2
1659.710,2.469,2
1659.710,2.541,2
1659.712,2.122,2
1659.712,2.230,2
1659.763,4.191,2
1659.764,4.521,2
1659.764,3.764,2
1659.765,4.319,2
1659.779,3.683,2
1659.779,3.757,2
1659.782,4.137,2
1659.782,4.367,2
1659.782,2.233,2
1659.783,2.527,2
1659.784,2.382,2
1659.784,2.434,2
1659.787,2.552,2
1659.787,2.748,2
1659.788,1.964,2
1659.788,2.156,2
1659.821,2.602,2
1659.821,2.812,2
1659.836,2.572,2
1659.836,2.740,2
1659.840,3.642,2
1659.840,3.703,2
1659.844,3.211,2
1659.844,3.277,2
1659.880,2.701,2
1659.880,2.939,2
1659.882,2.318,2
1659.882,2.439,2
1659.883,1.925,2
1659.883,2.046,2
1659.896,2.944,2
1659.896,3.004,2
1659.897,1.863,2
1659.898,2.097,2
1659.899,1.947,2
1659.899,2.068,2
1659.909,3.203,2
1659.909,3.411,2
1659.912,3.525,2
1659.912,3.594,2
1659.913,2.255,2
1659.913,2.403,2
1659.915,1.784,2
1659.915,1.975,2
1659.963,2.859,2
1659.964,3.122,2
1659.965,2.566,2
1659.965,2.724,2
1659.969,3.478,2
1659.969,3.720,2
1659.971,3.357,2
1659.971,3.488,2
1659.973,2.966,2
1659.973,3.107,2
1659.981,3.938,2
1659.982,4.129,2
1660.010,3.368,2
1660.010,3.552,2
1660.018,2.613,2
1660.019,2.873,2
1660.020,2.548,2
1660.020,2.692,2
1660.047,2.560,2
1660.047,2.711,2
1660.049,2.428,2
1660.049,2.595,2
1660.050,2.231,2
1660.050,2.279,2
1660.059,2.732,2
1660.059,2.807,2
1660.061,2.514,2
1660.061,2.581,2
1660.064,2.764,2
1660.064,2.870,2
1660.066,2.838,2
1660.066,3.048,2
1660.068,2.493,2
1660.068,2.681,2
1660.070,1.867,2
1660.070,1.996,2
1660.072,2.598,2
1660.072,2.778,2
1660.073,2.535,2
1660.073,2.626,2
1660.135,2.933,2
1660.135,3.067,2
1660.204,4.711,2
1660.204,4.784,2
1660.205,2.963,2
1660.205,3.087,2
1660.211,3.932,2
1660.211,4.228,2
1660.213,3.669,2
1660.213,3.910,2
1660.215,2.282,2
1660.215,2.343,2
1660.224,3.220,2
1660.225,3.420,2
1660.228,3.408,2
1660.228,3.573,2
1660.230,2.462,2
1660.230,2.632,2
1660.232,2.364,2
1660.232,2.414,2
1660.285,2.664,2
1660.286,3.001,2
1660.298,3.284,2
1660.298,3.578,2
1660.301,3.666,2
1660.301,3.910,2
1660.302,2.397,2
1660.302,2.636,2
1660.310,2.795,2
1660.310,3.117,2
1660.312,3.890,2
1660.313,4.020,2
1660.328,2.855,2
1660.329,3.077,2
1660.331,3.115,2
1660.331,3.169,2
1660.342,3.636,2
1660.342,3.702,2
1660.353,3.707,2
1660.353,3.905,2
1660.354,2.788,2
1660.355,2.991,2
1660.357,3.021,2
1660.357,3.083,2
1660.359,2.769,2
1660.359,3.288,2
1660.361,2.346,2
1660.361,2.398,2
1660.364,2.551,2
1660.364,2.685,2
1660.369,4.997,2
1660.369,5.299,2
1660.369,2.993,2
1660.369,3.114,2
1660.371,2.602,2
1660.372,3.544,2
1660.374,2.915,2
1660.374,3.066,2
1660.376,2.547,2
1660.376,2.607,2
1660.396,3.624,2
1660.396,3.863,2
1660.410,3.967,2
1660.410,4.155,2
1660.412,2.993,2
1660.412,3.116,2
1660.414,2.547,2
1660.415,2.768,2
1660.424,2.615,2
1660.424,2.676,2
1660.426,2.853,2
1660.426,2.924,2
1660.428,2.613,2
1660.428,2.670,2
1660.446,2.953,2
1660.446,3.070,2
1660.476,2.696,2
1660.476,3.176,2
1660.478,2.525,2
1660.478,2.580,2
1660.485,2.496,2
1660.486,3.170,2
1660.488,3.541,2
1660.488,3.828,2
1660.495,2.900,2
1660.495,3.350,2
1660.507,2.881,2
1660.508,2.949,2
1660.509,2.281,2
1660.509,2.389,2
1660.511,2.305,2
1660.511,2.339,2
1660.540,2.765,2
1660.541,3.174,2
1660.542,2.816,2
1660.542,2.961,2
1660.543,2.001,2
1660.544,2.282,2
1660.619,2.288,2
1660.619,2.432,2
1660.630,2.456,2
1660.630,2.659,2
1660.633,2.303,2
1660.633,2.436,2
1660.636,1.981,2
1660.636,2.081,2
1660.682,3.605,2
1660.682,3.752,2
1660.705,2.718,2
1660.705,2.842,2
1660.750,2.971,2
1660.750,3.135,2
1660.751,2.104,2
1660.752,2.252,2
1660.753,2.078,2
1660.753,2.228,2
1660.766,5.763,2
1660.766,5.995,2
1660.767,4.294,2
1660.767,2.797,2
1660.767,4.615,2
1660.767,2.861,2
1660.777,3.585,2
1660.778,3.671,2
1660.911,3.163,2
1660.911,3.267,2
1660.915,3.148,2
1660.915,3.204,2
1660.918,3.112,2
1660.918,3.171,2
1660.931,2.875,2
1660.932,3.151,2
1660.938,2.586,2
1660.938,2.760,2
1660.943,4.005,2
1660.943,4.171,2
1660.949,7.706,2
1660.949,6.223,2
1660.949,6.245,2
1660.949,7.791,2
1660.956,2.725,2
1660.956,2.780,2
1660.976,2.614,2
1660.976,2.669,2
1660.983,2.947,2
1660.983,3.198,2
1660.987,2.123,2
1660.987,2.353,2
1660.988,1.952,2
1660.988,2.243,2
1660.995,2.634,2
1660.996,2.758,2
1661.005,2.888,2
1661.005,2.932,2
1661.007,1.801,2
1661.007,1.849,2
1661.012,2.514,2
1661.012,2.611,2
1661.022,3.153,2
1661.022,3.199,2
1661.093,8.458,2
1661.093,8.515,2
1661.093,6.024,2
1661.093,6.087,2
1661.093,3.872,2
1661.093,3.894,2
1661.107,2.843,2
1661.107,3.120,2
1661.142,3.188,2
1661.142,3.257,2
1661.144,2.664,2
1661.144,2.731,2
1661.146,3.080,2
1661.146,3.141,2
1661.149,3.295,2
1661.149,3.367,2
1661.160,5.391,2
1661.161,5.638,2
1661.161,3.837,2
1661.161,3.936,2
1661.162,3.533,2
1661.162,3.603,2
1661.178,3.436,2
1661.178,3.499,2
1661.182,3.831,2
1661.182,4.163,2
1661.184,2.885,2
1661.184,2.944,2
1661.187,3.262,2
1661.187,3.316,2
1661.205,2.860,2
1661.205,3.035,2
1661.250,4.137,2
1661.250,4.210,2
1661.254,5.372,2
1661.254,5.465,2
1661.256,2.769,2
1661.256,3.048,2
1661.269,3.045,2
1661.269,3.193,2
1661.293,3.335,2
1661.293,3.457,2
1661.304,2.896,2
1661.304,2.975,2
1661.327,2.749,2
1661.327,2.914,2
1661.359,3.203,2
1661.359,3.315,2
1661.370,4.065,2
1661.370,4.132,2
1661.376,7.469,2
1661.378,7.819,2
1661.378,9.697,2
1661.378,7.940,2
1661.406,2.828,2
1661.406,2.902,2
1661.407,2.144,2
1661.407,2.202,2
1661.474,4.475,2
1661.474,4.770,2
1661.495,3.763,2
1661.495,4.198,2
1661.496,3.495,2
1661.497,3.952,2
1661.507,4.469,2
1661.507,4.558,2
1661.508,3.501,2
1661.508,3.558,2
1661.518,3.821,2
1661.519,3.901,2
1661.520,2.812,2
1661.520,2.867,2
1661.599,4.733,2
1661.599,4.797,2
1661.603,3.074,2
1661.603,3.151,2
1661.608,6.039,2
1661.608,6.208,2
1661.611,4.997,2
1661.611,5.053,2
1661.613,4.195,2
1661.613,4.250,2
1661.617,6.194,2
1661.617,6.287,2
1661.618,3.751,2
1661.618,3.885,2
1661.623,4.473,2
1661.623,4.532,2
1661.625,2.703,2
1661.625,2.751,2
1661.627,2.051,2
1661.627,2.450,2
1661.630,3.502,2
1661.630,3.586,2
1661.633,3.292,2
1661.633,3.443,2
1661.636,3.275,2
1661.636,3.363,2
1661.638,1.907,2
1661.638,1.951,2
1661.640,2.214,2
1661.641,2.538,2
1661.642,2.138,2
1661.642,2.260,2
1661.644,1.919,2
1661.644,1.961,2
1661.663,3.652,2
1661.663,3.717,2
1661.683,3.504,2
1661.683,3.565,2
1661.686,4.115,2
1661.686,4.162,2
1661.706,2.959,2
1661.706,3.196,2
1661.708,2.850,2
1661.708,3.084,2
1661.712,2.326,2
1661.712,2.378,2
1661.715,2.833,2
1661.716,3.039,2
1661.749,2.771,2
1661.749,2.959,2
1661.750,2.191,2
1661.751,2.331,2
1661.799,2.801,2
1661.799,2.849,2
1661.837,4.049,2
1661.837,4.101,2
1661.841,3.515,2
1661.841,3.716,2
1661.860,3.286,2
1661.860,3.402,2
1661.862,2.373,2
1661.862,2.470,2
1661.865,2.800,2
1661.865,2.875,2
1661.897,3.841,2
1661.897,3.923,2
1661.901,4.581,2
1661.901,4.641,2
1661.902,2.466,2
1661.903,2.705,2
1661.906,2.383,2
1661.906,2.559,2
1661.907,1.952,2
1661.907,2.001,2
1661.910,2.120,2
1661.910,2.328,2
1661.912,2.745,2
1661.912,2.884,2
1661.915,4.232,2
1661.915,4.295,2
1661.925,3.367,2
1661.925,3.444,2
1661.932,3.520,2
1661.933,3.719,2
1661.975,3.129,2
1661.975,3.669,2
1661.978,2.706,2
1661.978,2.883,2
1661.982,4.186,2
1661.982,4.395,2
1661.983,3.112,2
1661.984,3.326,2
1661.998,2.994,2
1661.999,3.225,2
1662.000,2.142,2
1662.000,2.293,2
1662.010,2.893,2
1662.010,3.019,2
1662.014,2.494,2
1662.014,2.544,2
1662.044,2.971,2
1662.044,3.043,2
1662.046,2.137,2
1662.046,2.184,2
1662.055,2.529,2
1662.055,2.581,2
1662.056,1.726,2
1662.056,1.972,2
1662.138,3.493,2
1662.138,3.729,2
1662.169,4.171,2
1662.169,4.230,2
1662.170,2.691,2
1662.170,2.733,2
1662.172,3.315,2
1662.173,3.396,2
1662.176,2.257,2
1662.176,2.545,2
1662.178,2.083,2
1662.178,2.179,2
1662.189,2.504,2
1662.189,2.650,2
1662.212,2.940,2
1662.212,3.067,2
1662.214,2.317,2
1662.214,2.369,2
1662.219,2.020,2
1662.219,2.136,2
1662.265,2.992,2
1662.265,3.168,2
1662.266,1.858,2
1662.266,2.077,2
1662.282,2.980,2
1662.282,3.064,2
1662.285,3.540,2
1662.285,3.597,2
1662.286,2.372,2
1662.286,2.509,2
1662.329,3.907,2
1662.329,3.993,2
1662.331,3.731,2
1662.331,3.784,2
1662.334,3.022,2
1662.334,3.193,2
1662.348,3.419,2
1662.348,3.582,2
1662.392,3.227,2
1662.392,3.614,2
1662.420,3.686,2
1662.421,3.772,2
1662.435,4.615,2
1662.436,5.654,2
1662.479,2.767,2
1662.479,2.828,2
1662.500,2.986,2
1662.500,3.416,2
1662.502,2.916,2
1662.502,2.982,2
1662.505,2.325,2
1662.505,2.374,2
1662.506,2.128,2
1662.506,2.177,2
1662.509,3.352,2
1662.509,3.415,2
1662.511,1.886,2
1662.511,2.017,2
1662.514,2.823,2
1662.514,2.891,2
1662.520,2.313,2
1662.520,2.364,2
1662.522,3.148,2
1662.522,3.208,2
1662.525,2.038,2
1662.525,2.085,2
1662.527,2.064,2
1662.527,2.320,2
1662.529,2.272,2
1662.529,2.588,2
1662.539,10.502,2
1662.539,10.572,2
1662.539,8.915,2
1662.539,8.945,2
1662.540,3.188,2
1662.540,3.248,2
1662.541,2.794,2
1662.542,2.857,2
1662.565,3.573,2
1662.565,3.896,2
1662.570,3.278,2
1662.570,3.407,2
1662.574,3.495,2
1662.575,3.721,2
1662.576,2.641,2
1662.577,2.717,2
1662.606,3.363,2
1662.606,3.612,2
1662.607,3.041,2
1662.607,3.254,2
1662.626,3.190,2
1662.626,3.263,2
1662.629,3.049,2
1662.629,3.127,2
1662.633,3.153,2
1662.633,3.235,2
1662.636,3.809,2
1662.637,4.033,2
1662.638,2.829,2
1662.638,2.994,2
1662.639,1.787,2
1662.639,1.940,2
1662.641,2.080,2
1662.641,2.119,2
1662.643,1.984,2
1662.643,2.150,2
1662.677,2.703,2
1662.677,2.861,2
1662.698,2.509,2
1662.698,2.756,2
1662.700,2.630,2
1662.700,2.914,2
1662.706,2.652,2
1662.706,2.763,2
1662.712,2.500,2
1662.713,2.764,2
1662.715,3.446,2
1662.715,3.628,2
1662.715,2.264,2
1662.715,2.295,2
1662.718,2.825,2
1662.718,3.019,2
1662.758,3.421,2
1662.758,3.570,2
1662.760,2.890,2
1662.761,3.037,2
1662.764,2.441,2
1662.764,2.641,2
1662.767,2.975,2
1662.767,3.148,2
1662.769,2.559,2
1662.769,2.605,2
1662.777,2.880,2
1662.777,2.939,2
1662.806,2.810,2
1662.806,3.041,2
1662.820,4.312,2
1662.820,4.463,2
1662.822,4.641,2
1662.822,4.707,2
1662.826,2.343,2
1662.827,2.536,2
1662.828,2.214,2
1662.829,2.418,2
1662.853,3.022,2
1662.854,3.553,2
1662.910,3.067,2
1662.910,3.342,2
1662.923,3.128,2
1662.923,3.202,2
1662.945,2.825,2
1662.945,3.165,2
1662.947,2.123,2
1662.947,2.280,2
1662.949,2.250,2
1662.949,2.410,2
1662.966,3.022,2
1662.967,3.330,2
1662.969,3.128,2
1662.969,3.175,2
1663.020,3.580,2
1663.020,3.781,2
1663.021,3.128,2
1663.021,3.295,2
1663.041,3.967,2
1663.041,4.045,2
1663.043,3.062,2
1663.043,3.339,2
1663.098,2.798,2
1663.098,3.022,2
1663.194,2.832,2
1663.194,2.891,2
1663.195,2.107,2
1663.195,2.215,2
1663.216,3.596,2
1663.216,3.650,2
1663.217,3.554,2
1663.218,3.859,2
1663.218,3.135,2
1663.218,3.304,2
1663.317,5.521,2
1663.317,5.602,2
1663.320,5.527,2
1663.320,5.902,2
1663.321,2.642,2
1663.321,2.691,2
1663.324,2.941,2
1663.324,3.122,2
1663.356,2.764,2
1663.356,2.917,2
1663.409,3.854,2
1663.409,3.924,2
1663.441,5.342,2
1663.442,6.336,2
1663.446,7.706,2
1663.446,7.794,2
1663.446,5.503,2
1663.446,5.677,2
1663.449,5.657,2
1663.449,6.120,2
1663.473,3.965,2
1663.473,4.233,2
1663.474,2.736,2
1663.475,2.950,2
1663.489,2.846,2
1663.489,3.039,2
1663.493,3.364,2
1663.493,3.417,2
1663.541,3.230,2
1663.541,3.308,2
1663.543,2.252,2
1663.543,2.607,2
1663.545,2.344,2
1663.545,2.389,2
1663.546,2.234,2
1663.547,2.309,2
1663.549,2.498,2
1663.549,2.561,2
1663.568,3.413,2
1663.568,3.471,2
1663.571,3.007,2
1663.571,3.068,2
1663.624,2.897,2
1663.624,2.956,2
1663.625,2.566,2
1663.625,2.606,2
1663.635,3.500,2
1663.635,3.590,2
1663.636,2.494,2
1663.637,2.829,2
1663.639,1.946,2
1663.639,2.098,2
1663.643,2.907,2
1663.643,2.966,2
1663.667,3.787,2
1663.667,3.870,2
1663.674,2.770,2
1663.675,3.109,2
1663.712,2.776,2
1663.713,3.038,2
1663.715,2.520,2
1663.715,2.666,2
1663.716,2.260,2
1663.717,2.714,2
1663.720,2.387,2
1663.720,2.623,2
1663.722,2.181,2
1663.722,2.481,2
1663.725,2.254,2
1663.725,2.416,2
1663.742,2.669,2
1663.742,2.886,2
1663.744,1.884,2
1663.744,2.006,2
1663.745,1.694,2
1663.745,1.833,2
1663.769,3.348,2
1663.769,3.503,2
1663.804,3.638,2
1663.805,3.848,2
1663.806,3.224,2
1663.806,3.279,2
1663.807,2.679,2
1663.808,2.729,2
1663.809,2.116,2
1663.809,2.174,2
1663.812,2.903,2
1663.812,3.410,2
1663.815,3.627,2
1663.815,3.687,2
1663.817,2.430,2
1663.817,2.616,2
1663.819,2.233,2
1663.819,2.273,2
1663.862,3.026,2
1663.862,3.215,2
1663.864,2.732,2
1663.864,2.923,2
1663.889,3.796,2
1663.889,4.204,2
1663.890,2.541,2
1663.890,2.577,2
1663.890,1.911,2
1663.891,2.051,2
1663.907,2.622,2
1663.908,2.753,2
1663.929,2.766,2
1663.929,2.828,2
1663.930,2.295,2
1663.930,2.357,2
1663.931,1.787,2
1663.931,2.001,2
1663.935,2.454,2
1663.936,2.659,2
1663.936,1.841,2
1663.937,2.065,2
1663.950,3.950,2
1663.951,4.024,2
1663.951,2.575,2
1663.951,2.749,2
1663.952,2.473,2
1663.953,2.695,2
1663.954,2.065,2
1663.954,2.184,2
1663.957,2.401,2
1663.958,2.581,2
1663.959,2.360,2
1663.959,2.508,2
1663.961,1.772,2
1663.961,1.813,2
1663.990,2.751,2
1663.991,3.028,2
1664.000,4.193,2
1664.001,4.528,2
1664.001,3.110,2
1664.001,3.162,2
1664.002,3.018,2
1664.003,3.073,2
1664.018,2.868,2
1664.018,2.935,2
1664.072,3.351,2
1664.072,3.650,2
1664.074,3.101,2
1664.074,3.155,2
1664.117,3.259,2
1664.117,3.341,2
1664.119,2.983,2
1664.119,3.035,2
1664.122,3.079,2
1664.122,3.302,2
1664.124,2.926,2
1664.124,3.030,2
1664.177,4.558,2
1664.177,4.658,2
1664.179,4.398,2
1664.179,4.527,2
1664.182,2.345,2
1664.182,2.397,2
1664.184,2.770,2
1664.185,2.994,2
1664.188,2.871,2
1664.188,3.058,2
1664.218,3.214,2
1664.218,3.453,2
1664.245,2.953,2
1664.245,3.126,2
1664.246,2.273,2
1664.246,2.322,2
1664.253,2.950,2
1664.253,3.007,2
1664.258,5.619,2
1664.258,5.766,2
1664.261,6.074,2
1664.262,6.392,2
1664.265,3.997,2
1664.265,4.053,2
1664.267,2.507,2
1664.267,2.677,2
1664.269,2.877,2
1664.269,3.036,2
1664.273,2.556,2
1664.273,2.814,2
1664.274,2.318,2
1664.274,2.362,2
1664.280,2.207,2
1664.280,2.321,2
1664.282,1.823,2
1664.282,1.920,2
1664.284,2.462,2
1664.284,2.508,2
1664.313,3.150,2
1664.313,3.269,2
1664.314,2.144,2
1664.314,2.317,2
1664.316,1.879,2
1664.316,2.022,2
1664.360,2.652,2
1664.360,2.905,2
1664.361,2.431,2
1664.362,2.574,2
1664.364,2.075,2
1664.364,2.233,2
1664.365,2.207,2
1664.365,2.284,2
1664.408,3.115,2
1664.408,3.386,2
1664.414,2.556,2
1664.414,2.635,2
1664.417,3.272,2
1664.417,3.337,2
1664.419,2.599,2
1664.419,2.816,2
1664.421,2.239,2
1664.421,2.355,2
1664.423,2.077,2
1664.423,2.248,2
1664.507,2.609,2
1664.507,2.814,2
1664.513,2.354,2
1664.513,2.492,2
1664.515,1.953,2
1664.515,1.998,2
1664.516,1.917,2
1664.516,1.962,2
1664.519,1.999,2
1664.519,2.263,2
1664.530,2.712,2
1664.530,2.763,2
1664.544,4.289,2
1664.544,4.530,2
1664.545,3.104,2
1664.546,3.328,2
1664.547,2.516,2
1664.548,2.567,2
1664.550,2.791,2
1664.550,3.090,2
1664.552,2.237,2
1664.552,2.395,2
1664.561,5.663,2
1664.561,5.846,2
1664.561,4.101,2
1664.561,4.192,2
1664.567,3.455,2
1664.567,3.628,2
1664.574,4.135,2
1664.574,4.479,2
1664.605,3.115,2
1664.605,3.324,2
1664.607,2.391,2
1664.607,2.522,2
1664.642,3.273,2
1664.642,3.332,2
1664.693,2.710,2
1664.693,2.796,2
1664.695,2.177,2
1664.695,2.284,2
1664.709,3.120,2
1664.710,3.293,2
1664.711,2.665,2
1664.711,2.866,2
1664.713,2.180,2
1664.713,2.346,2
1664.714,1.717,2
1664.714,1.990,2
1664.717,1.752,2
1664.717,1.917,2
1664.720,2.553,2
1664.720,2.752,2
1664.721,2.451,2
1664.721,2.494,2
1664.723,2.129,2
1664.723,2.228,2
1664.725,1.669,2
1664.725,1.778,2
1664.726,1.557,2
1664.726,1.662,2
1664.844,4.322,2
1664.844,4.556,2
1664.845,3.509,2
1664.845,3.733,2
1664.847,2.217,2
1664.847,2.429,2
1664.852,2.784,2
1664.852,2.969,2
1664.853,2.417,2
1664.854,2.951,2
1664.857,3.894,2
1664.857,3.942,2
1664.859,2.919,2
1664.859,3.250,2
1664.864,2.441,2
1664.864,2.547,2
1664.875,2.931,2
1664.875,2.996,2
1664.877,2.039,2
1664.877,2.222,2
1664.887,3.040,2
1664.888,3.291,2
1664.889,2.179,2
1664.889,2.392,2
1664.935,3.177,2
1664.935,3.254,2
1664.936,2.457,2
1664.936,2.657,2
1664.939,1.963,2
1664.939,2.079,2
1664.944,2.143,2
1664.944,2.351,2
1664.981,2.817,2
1664.981,2.984,2
1664.983,2.517,2
1664.983,2.660,2
1664.988,2.638,2
1664.988,2.803,2
1665.004,3.094,2
1665.004,3.237,2
1665.008,3.240,2
1665.008,3.296,2
1665.009,1.980,2
1665.009,2.031,2
1665.011,1.987,2
1665.011,2.188,2
1665.075,2.750,2
1665.075,2.894,2
1665.076,2.575,2
1665.076,2.731,2
1665.082,1.987,2
1665.082,2.194,2
1665.088,3.299,2
1665.088,3.381,2
1665.089,2.391,2
1665.089,2.557,2
1665.183,3.363,2
1665.183,3.592,2
1665.199,2.952,2
1665.199,3.140,2
1665.201,2.199,2
1665.201,2.329,2
1665.204,3.044,2
1665.204,3.292,2
1665.210,3.121,2
1665.210,3.190,2
1665.217,3.635,2
1665.217,3.885,2
1665.221,3.125,2
1665.221,3.697,2
1665.227,3.228,2
1665.227,3.276,2
1665.230,2.603,2
1665.230,2.889,2
1665.233,2.582,2
1665.233,2.814,2
1665.248,2.671,2
1665.248,2.841,2
1665.250,2.191,2
1665.250,2.392,2
1665.336,3.332,2
1665.336,3.530,2
1665.346,3.864,2
1665.346,3.937,2
1665.347,2.746,2
1665.347,3.042,2
1665.359,3.770,2
1665.359,4.210,2
1665.362,4.163,2
1665.363,4.410,2
1665.365,2.272,2
1665.365,2.552,2
1665.367,3.313,2
1665.368,3.366,2
1665.377,3.510,2
1665.377,3.602,2
1665.385,3.247,2
1665.385,3.312,2
1665.390,5.159,2
1665.390,5.250,2
1665.414,3.681,2
1665.414,3.889,2
1665.420,4.047,2
1665.420,4.121,2
1665.423,4.056,2
1665.423,4.446,2
1665.494,4.164,2
1665.494,4.235,2
1665.495,3.324,2
1665.496,3.740,2
1665.519,3.625,2
1665.519,3.789,2
1665.521,3.071,2
1665.521,3.340,2
1665.549,4.072,2
1665.549,4.576,2
1665.551,2.994,2
1665.551,3.185,2
1665.596,3.126,2
1665.596,3.196,2
1665.606,5.785,2
1665.606,5.873,2
1665.607,4.452,2
1665.607,4.497,2
1665.608,2.422,2
1665.609,2.632,2
1665.612,2.432,2
1665.612,2.589,2
1665.661,3.466,2
1665.661,3.596,2
1665.687,2.933,2
1665.687,3.023,2
1665.720,3.560,2
1665.721,3.860,2
1665.722,3.024,2
1665.722,3.165,2
1665.725,2.889,2
1665.726,3.260,2
1665.757,4.657,2
1665.757,4.887,2
1665.763,2.728,2
1665.763,2.877,2
1665.778,2.821,2
1665.778,3.107,2
1665.779,1.746,2
1665.780,2.101,2
1665.786,2.227,2
1665.786,2.282,2
1665.791,5.408,2
1665.791,5.532,2
1665.793,2.657,2
1665.794,2.821,2
1665.795,2.138,2
1665.795,2.319,2
1665.836,3.585,2
1665.836,3.753,2
1665.837,3.047,2
1665.837,3.116,2
1665.840,3.178,2
1665.840,3.333,2
1665.849,3.764,2
1665.849,3.846,2
1665.850,2.584,2
1665.850,2.729,2
1665.853,2.698,2
1665.853,2.779,2
1665.856,3.376,2
1665.856,3.427,2
1665.858,3.434,2
1665.859,3.650,2
1665.860,2.604,2
1665.860,2.852,2
1665.875,4.697,2
1665.876,4.944,2
1665.879,3.753,2
1665.879,3.889,2
1665.882,2.403,2
1665.882,2.615,2
1665.894,2.569,2
1665.895,3.253,2
1665.898,2.780,2
1665.898,2.883,2
1665.900,2.635,2
1665.900,2.703,2
1665.903,2.845,2
1665.903,2.909,2
1665.905,2.721,2
1665.905,2.783,2
1665.908,2.674,2
1665.908,3.132,2
1665.956,3.384,2
1665.956,3.453,2
1665.959,3.552,2
1665.959,3.602,2
1665.978,3.541,2
1665.979,4.437,2
1665.982,3.776,2
1665.982,4.319,2
1666.035,3.557,2
1666.035,4.137,2
1666.057,4.878,2
1666.057,5.124,2
1666.061,5.441,2
1666.061,5.580,2
1666.061,3.299,2
1666.061,3.430,2
1666.063,2.881,2
1666.064,3.070,2
1666.096,3.272,2
1666.096,3.348,2
1666.225,3.897,2
1666.225,4.104,2
1666.236,3.605,2
1666.236,3.790,2
1666.239,3.514,2
1666.239,3.690,2
1666.242,3.577,2
1666.242,3.727,2
1666.273,3.804,2
1666.273,3.867,2
1666.305,3.877,2
1666.306,4.207,2
1666.312,2.768,2
1666.312,2.839,2
1666.369,2.608,2
1666.369,2.745,2
1666.370,2.012,2
1666.370,2.097,2
1666.372,1.883,2
1666.372,1.981,2
1666.374,1.686,2
1666.374,1.818,2
1666.375,1.434,2
1666.375,1.537,2
1666.377,1.874,2
1666.378,1.996,2
1666.388,2.769,2
1666.388,2.881,2
1666.395,2.852,2
1666.395,2.967,2
1666.397,1.858,2
1666.397,1.999,2
1666.432,2.684,2
1666.432,2.797,2
1666.434,3.214,2
1666.434,3.278,2
1666.435,2.348,2
1666.435,2.400,2
1666.436,1.677,2
1666.436,1.821,2
1666.446,2.471,2
1666.446,2.648,2
1666.447,2.187,2
1666.448,2.279,2
1666.449,1.763,2
1666.449,1.856,2
1666.505,3.774,2
1666.505,3.847,2
1666.508,3.386,2
1666.509,3.601,2
1666.512,4.099,2
1666.512,4.536,2
1666.520,5.410,2
1666.520,5.638,2
1666.524,6.377,2
1666.524,6.531,2
1666.534,3.627,2
1666.534,3.821,2
1666.535,2.749,2
1666.535,2.924,2
1666.537,2.135,2
1666.537,2.475,2
1666.575,2.464,2
1666.575,2.704,2
1666.590,2.873,2
1666.590,2.954,2
1666.592,2.538,2
1666.593,2.746,2
1666.606,3.685,2
1666.606,3.908,2
1666.609,2.927,2
1666.609,3.165,2
1666.618,3.280,2
1666.618,3.446,2
1666.648,3.077,2
1666.648,3.314,2
1666.653,2.562,2
1666.653,2.769,2
1666.662,3.339,2
1666.662,3.523,2
1666.663,2.488,2
1666.664,2.699,2
1666.668,3.493,2
1666.668,3.621,2
1666.670,2.465,2
1666.670,2.669,2
1666.672,2.692,2
1666.673,2.883,2
1666.733,3.134,2
1666.733,3.337,2
1666.735,2.472,2
1666.735,2.647,2
1666.737,2.407,2
1666.738,2.549,2
1666.739,2.142,2
1666.739,2.238,2
1666.758,2.924,2
1666.758,3.279,2
1666.760,2.477,2
1666.760,2.527,2
1666.761,1.845,2
1666.761,1.889,2
1666.774,2.767,2
1666.775,2.932,2
1666.781,2.304,2
1666.781,2.460,2
1666.784,2.827,2
1666.784,2.883,2
1666.790,2.326,2
1666.790,2.463,2
1666.796,2.427,2
1666.796,2.617,2
1666.798,2.135,2
1666.798,2.258,2
1666.799,2.223,2
1666.799,2.271,2
1666.800,1.922,2
1666.800,2.096,2
1666.802,1.739,2
1666.802,1.926,2
1666.820,2.848,2
1666.820,2.956,2
1666.863,2.682,2
